file,date,wavelength,instrument
/171/1997-07-08T01:18:13.fits,1997-07-08T01:00:13.949000+00:00,171,EIT
/171/1997-07-08T13:18:10.fits,1997-07-08T13:00:13.829000+00:00,171,EIT
/171/1997-07-09T13:18:11.fits,1997-07-09T13:00:13.797000+00:00,171,EIT
/171/1997-07-10T07:18:14.fits,1997-07-10T07:00:15.273000+00:00,171,EIT
/171/1997-07-11T07:18:12.fits,1997-07-11T07:00:13.888000+00:00,171,EIT
/171/1997-07-17T07:18:11.fits,1997-07-17T07:00:13.951000+00:00,171,EIT
/171/1997-07-18T13:18:10.fits,1997-07-18T13:00:13.811000+00:00,171,EIT
/171/1997-07-29T07:18:20.fits,1997-07-29T07:00:14.510000+00:00,171,EIT
/171/1997-07-29T18:56:47.fits,1997-07-29T18:38:41.206000+00:00,171,EIT
/171/1997-07-31T13:18:18.fits,1997-07-31T13:00:14.335000+00:00,171,EIT
/171/1997-08-01T13:18:18.fits,1997-08-01T13:00:15.802000+00:00,171,EIT
/171/1997-08-02T01:18:21.fits,1997-08-02T01:00:15.584000+00:00,171,EIT
/171/1997-08-02T13:18:17.fits,1997-08-02T13:00:14.368000+00:00,171,EIT
/171/1997-08-03T13:18:17.fits,1997-08-03T13:00:14.533000+00:00,171,EIT
/171/1997-08-04T20:35:35.fits,1997-08-04T20:17:15.144000+00:00,171,EIT
/171/1997-08-05T19:36:36.fits,1997-08-05T19:18:14.237000+00:00,171,EIT
/171/1997-08-06T08:11:17.fits,1997-08-06T07:52:57.496000+00:00,171,EIT
/171/1997-08-06T19:19:17.fits,1997-08-06T19:00:51.205000+00:00,171,EIT
/171/1997-08-07T07:19:58.fits,1997-08-07T07:01:36.483000+00:00,171,EIT
/171/1997-08-07T19:38:34.fits,1997-08-07T19:54:25.533000+00:00,171,EIT
/171/1997-08-08T07:32:52.fits,1997-08-08T07:14:31.536000+00:00,171,EIT
/171/1997-08-11T01:18:19.fits,1997-08-11T01:00:15.647000+00:00,171,EIT
/171/1997-08-12T07:18:58.fits,1997-08-12T07:00:53.807000+00:00,171,EIT
/171/1997-08-13T13:18:18.fits,1997-08-13T13:00:15.666000+00:00,171,EIT
/171/1997-08-14T07:18:56.fits,1997-08-14T07:00:52.642000+00:00,171,EIT
/171/1997-08-14T19:18:16.fits,1997-08-14T19:00:14.226000+00:00,171,EIT
/171/1997-08-15T07:19:31.fits,1997-08-15T07:01:27.210000+00:00,171,EIT
/171/1997-08-16T08:19:29.fits,1997-08-16T08:01:08.439000+00:00,171,EIT
/171/1997-08-16T19:50:07.fits,1997-08-16T19:31:47.536000+00:00,171,EIT
/171/1997-08-17T19:18:35.fits,1997-08-17T19:00:14.415000+00:00,171,EIT
/171/1997-08-18T07:18:34.fits,1997-08-18T07:00:14.195000+00:00,171,EIT
/171/1997-08-20T07:19:31.fits,1997-08-20T07:01:27.423000+00:00,171,EIT
/171/1997-08-20T19:18:17.fits,1997-08-20T19:00:14.208000+00:00,171,EIT
/171/1997-08-21T07:19:29.fits,1997-08-21T07:01:25.491000+00:00,171,EIT
/171/1997-08-21T19:15:27.fits,1997-08-21T18:57:23.378000+00:00,171,EIT
/171/1997-08-22T19:18:20.fits,1997-08-22T19:00:15.844000+00:00,171,EIT
/171/1997-08-24T07:19:32.fits,1997-08-24T07:01:25.896000+00:00,171,EIT
/171/1997-08-24T19:18:18.fits,1997-08-24T19:00:15.680000+00:00,171,EIT
/171/1997-08-25T07:18:20.fits,1997-08-25T07:00:15.764000+00:00,171,EIT
/171/1997-08-28T01:35:20.fits,1997-08-28T01:17:17.067000+00:00,171,EIT
/171/1997-08-28T13:19:06.fits,1997-08-28T13:01:03.766000+00:00,171,EIT
/171/1997-08-28T19:21:03.fits,1997-08-28T19:02:59.757000+00:00,171,EIT
/171/1997-08-29T07:18:18.fits,1997-08-29T07:00:14.143000+00:00,171,EIT
/171/1997-08-30T13:19:05.fits,1997-08-30T13:01:02.502000+00:00,171,EIT
/171/1997-08-31T13:19:08.fits,1997-08-31T13:01:03.770000+00:00,171,EIT
/171/1997-09-05T01:18:18.fits,1997-09-05T01:00:14.424000+00:00,171,EIT
/171/1997-09-05T13:18:19.fits,1997-09-05T13:00:14.191000+00:00,171,EIT
/171/1997-09-06T22:38:22.fits,1997-09-06T22:17:14.034000+00:00,171,EIT
/171/1997-09-07T07:18:49.fits,1997-09-07T07:00:43.231000+00:00,171,EIT
/171/1997-09-08T07:18:51.fits,1997-09-08T07:00:46.797000+00:00,171,EIT
/171/1997-09-09T13:40:48.fits,1997-09-09T13:22:24.634000+00:00,171,EIT
/171/1997-09-11T01:21:18.fits,1997-09-11T01:02:55.885000+00:00,171,EIT
/171/1997-09-12T01:39:58.fits,1997-09-12T01:21:36.133000+00:00,171,EIT
/171/1997-09-12T13:35:55.fits,1997-09-12T13:17:33.316000+00:00,171,EIT
/171/1997-09-13T01:27:26.fits,1997-09-13T01:09:03.802000+00:00,171,EIT
/171/1997-09-14T01:21:29.fits,1997-09-14T01:03:07.270000+00:00,171,EIT
/171/1997-09-15T19:20:37.fits,1997-09-15T18:55:42.523000+00:00,171,EIT
/171/1997-09-17T07:18:19.fits,1997-09-17T07:00:14.371000+00:00,171,EIT
/171/1997-09-18T07:18:57.fits,1997-09-18T07:00:50.740000+00:00,171,EIT
